cpd02065_c,group00827,0.390445003111
cpd11514_c,group00606,0.122986197015
cpd11514_c,group04918,0.0
cpd11471_c,group00606,0.122986197015
cpd11471_c,group04918,0.0
cpd00504_c,group00188,0.80163829141
cpd11539_c,group00606,0.122986197015
cpd11539_c,group04918,0.0
cpd11473_c,group00606,0.122986197015
cpd11473_c,group04918,0.0
cpd11640_c,group01637,0.0
cpd15671_c,group00765,0.0284922950415
cpd15671_c,group00912,0.101305937925
cpd15671_c,group00574,0.400094337123
cpd15328_c,group00765,0.0284922950415
cpd15328_c,group00912,0.101305937925
cpd15328_c,group00574,0.400094337123
cpd15294_c,group00765,0.0284922950415
cpd15294_c,group00912,0.101305937925
cpd15294_c,group00574,0.400094337123
cpd15331_c,group00765,0.0284922950415
cpd15331_c,group00912,0.101305937925
cpd15331_c,group00574,0.400094337123
cpd00206_c,group00770,0.0
cpd00206_c,group01791,11.391289909
cpd11506_c,group00606,0.122986197015
cpd11506_c,group04918,0.0
cpd11477_c,group00606,0.122986197015
cpd11477_c,group04918,0.0
cpd03560_c,group00069,0.511297027883
cpd11825_c,group00765,0.0284922950415
cpd11825_c,group00912,0.101305937925
cpd11825_c,group00574,0.400094337123
cpd00378_c,group01225,0.0256276642968
cpd00507_c,group00228,0.0
cpd00214_c,group01195,0.0154938493298
cpd00214_c,group01036,0.0
cpd00214_c,group00025,1.47392266163
cpd00214_c,group03704,0.0503303385872
cpd11475_c,group00606,0.122986197015
cpd11475_c,group04918,0.0
cpd11502_c,group00606,0.122986197015
cpd11502_c,group04918,0.0
cpd11430_c,group01195,0.0154938493298
cpd11430_c,group01036,0.0
cpd11430_c,group00025,1.47392266163
cpd11430_c,group03704,0.0503303385872
cpd11433_c,group01195,0.0154938493298
cpd11433_c,group01036,0.0
cpd11433_c,group00025,1.47392266163
cpd11433_c,group03704,0.0503303385872
cpd15327_c,group00765,0.0284922950415
cpd15327_c,group00912,0.101305937925
cpd15327_c,group00574,0.400094337123
cpd00956_c,group00320,0.0
cpd01298_c,group02381,0.0627131996682
cpd15269_c,group01195,0.0154938493298
cpd15269_c,group01036,0.0
cpd15269_c,group00025,1.47392266163
cpd15269_c,group03704,0.0503303385872
cpd03847_c,group01195,0.0154938493298
cpd03847_c,group01036,0.0
cpd03847_c,group00025,1.47392266163
cpd03847_c,group03704,0.0503303385872
cpd15675_c,group00765,0.0284922950415
cpd15675_c,group00912,0.101305937925
cpd15675_c,group00574,0.400094337123
cpd01133_c,group05396,0.122509506329
cpd01133_c,group01201,0.156398799549
cpd15673_c,group00765,0.0284922950415
cpd15673_c,group00912,0.101305937925
cpd15673_c,group00574,0.400094337123
cpd03200_c,group05396,0.122509506329
cpd03200_c,group01201,0.156398799549
cpd00179_c,group00539,0.02612186168
cpd00179_c,group01393,0.0
cpd00179_c,group01565,0.0128904782352
cpd15237_c,group01195,0.0154938493298
cpd15237_c,group01036,0.0
cpd15237_c,group00025,1.47392266163
cpd15237_c,group03704,0.0503303385872
cpd04122_c,group00823,0.0
cpd04122_c,group00810,0.107543179729
cpd04122_c,group04024,1.20852024772
cpd04122_c,group00005,0.0446994144712
cpd04122_c,group02453,0.0327878139344
cpd15672_c,group00765,0.0284922950415
cpd15672_c,group00912,0.101305937925
cpd15672_c,group00574,0.400094337123
cpd00908_c,group00228,0.0
cpd00158_c,group01024,0.182734046405
cpd00158_c,group07479,0.0
cpd11467_c,group00606,0.122986197015
cpd11467_c,group04918,0.0
cpd11568_c,group00606,0.122986197015
cpd11568_c,group04918,0.0
cpd00616_c,group00588,0.0
cpd11431_c,group01195,0.0154938493298
