id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn04736_c0	<=>	c0	FNED7-bin-7.genome.CDS.427	(2-naphthyl)methanol:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd01859[c0] <=> (1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd09802[c0]
rxn00497_c0	=>	c0	FNED7-bin-7.genome.CDS.722	L-phenylalanine carboxy-lyase (phenylethylamine-forming)_c0	Unknown	Unknown	None	(1) cpd00066[c0] + (1) cpd00067[c0] => (1) cpd00011[c0] + (1) cpd03161[c0]
rxn07579_c0	<=>	c0	FNED7-bin-7.genome.CDS.557	R07765_c0	Unknown	Unknown	None	(1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd14940[c0] <=> (1) cpd00003[c0] + (1) cpd12458[c0]
rxn00297_c0	<=>	c0	FNED7-bin-7.genome.CDS.531	UDP-N-acetyl-D-glucosamine 2-epimerase_c0	Unknown	Unknown	None	(1) cpd00037[c0] <=> (1) cpd00861[c0]
rxn01678_c0	<=>	c0	FNED7-bin-7.genome.CDS.800	ATP:dUDP phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00978[c0] <=> (1) cpd00008[c0] + (1) cpd00358[c0]
rxn02286_c0	=>	c0	(FNED7-bin-7.genome.CDS.484) or (FNED7-bin-7.genome.CDS.833)	UDP-N-acetylmuramate:L-alanine ligase (ADP-forming)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00035[c0] + (1) cpd00773[c0] => (1) cpd00008[c0] + (1) cpd00009[c0] + (1) cpd00067[c0] + (1) cpd00890[c0]
rxn05871_c0	<=>	c0	FNED7-bin-7.genome.CDS.427	primary_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00195[c0] <=> (1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd11616[c0]
rxn01106_c0	<=>	c0	FNED7-bin-7.genome.CDS.653	2-Phospho-D-glycerate 2,3-phosphomutase_c0	Unknown	Unknown	None	(1) cpd00482[c0] <=> (1) cpd00169[c0]
rxn12640_c0	<=>	c0	((FNED7-bin-7.genome.CDS.576) or (FNED7-bin-7.genome.CDS.575)) or (FNED7-bin-7.genome.CDS.422)	methionyl aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11586[c0] <=> (1) cpd00023[c0] + (1) cpd00035[c0]
rxn02418_c0	<=>	c0	FNED7-bin-7.genome.CDS.436	myo-inositol-hexakisphosphate 4-phosphohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00885[c0] <=> (1) cpd00009[c0] + (1) cpd00067[c0] + (1) cpd02788[c0]
rxn09450_c0	=>	c0	FNED7-bin-7.genome.CDS.812	fatty-acid--CoA ligase (hexadecenoate), peroxisomal_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00010[c0] + (1) cpd15237[c0] => (1) cpd00012[c0] + (1) cpd00018[c0] + (1) cpd15238[c0]
rxn00650_c0	<=>	c0	((FNED7-bin-7.genome.CDS.575) or (FNED7-bin-7.genome.CDS.576)) or (FNED7-bin-7.genome.CDS.422)	L-cysteinylglycine dipeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd01017[c0] <=> (1) cpd00033[c0] + (1) cpd00084[c0]
rxn00515_c0	<=>	c0	FNED7-bin-7.genome.CDS.800	ATP:IDP phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00090[c0] <=> (1) cpd00008[c0] + (1) cpd00068[c0]
rxn05397_c0	<=>	c0	(FNED7-bin-7.genome.CDS.744) or (FNED7-bin-7.genome.CDS.672) or (FNED7-bin-7.genome.CDS.558)	11-methyl-3-oxo-dodecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00005[c0] + (1) cpd00067[c0] + (1) cpd11533[c0] <=> (1) cpd00006[c0] + (1) cpd11534[c0]
rxn01353_c0	<=>	c0	FNED7-bin-7.genome.CDS.800	ATP:dGDP phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00295[c0] <=> (1) cpd00008[c0] + (1) cpd00241[c0]
rxn12633_c0	<=>	c0	((FNED7-bin-7.genome.CDS.576) or (FNED7-bin-7.genome.CDS.575)) or (FNED7-bin-7.genome.CDS.422)	RXN0-6975.c_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11593[c0] <=> (1) cpd00035[c0] + (1) cpd00041[c0]
rxn00882_c0	=>	c0	FNED7-bin-7.genome.CDS.465	1D-myo-Inositol 4-phosphate phosphohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd02230[c0] => (1) cpd00009[c0] + (1) cpd00121[c0]
rxn00552_c0	=>	c0	FNED7-bin-7.genome.CDS.758	D-glucosamine-6-phosphate aminohydrolase (ketol isomerizing)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00288[c0] => (1) cpd00013[c0] + (1) cpd00072[c0]
rxn05405_c0	<=>	c0	(FNED7-bin-7.genome.CDS.744) or (FNED7-bin-7.genome.CDS.672) or (FNED7-bin-7.genome.CDS.558)	15-methyl-3-oxo-hexa-decanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00005[c0] + (1) cpd00067[c0] + (1) cpd11541[c0] <=> (1) cpd00006[c0] + (1) cpd11542[c0]
rxn10571_c0	=>	c0		Mg2+-importing ATPase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00002[c0] + (1) cpd00254[e0] => (1) cpd00008[c0] + (1) cpd00009[c0] + (1) cpd00067[c0] + (1) cpd00254[c0]
rxn05325_c0	<=	c0	FNED7-bin-7.genome.CDS.557	Octanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd11470[c0] <= (1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd11471[c0]
rxn11040_c0	<=>	c0	FNED7-bin-7.genome.CDS.715	RXN-3341.c_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00284[c0] <=> (1) cpd00004[c0] + (1) cpd00011[c0] + (1) cpd00171[c0]
rxn02895_c0	=>	c0	FNED7-bin-7.genome.CDS.659	5-Phospho-D-ribosylamine:glycine ligase (ADP-forming)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00033[c0] + (1) cpd01982[c0] => (1) cpd00008[c0] + (1) cpd00009[c0] + (1) cpd00067[c0] + (1) cpd02394[c0]
rxn08089_c0	=>	c0	FNED7-bin-7.genome.CDS.809	1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11825[c0] + (1) cpd15328[c0] => (1) cpd11493[c0] + (1) cpd15527[c0]
rxn05442_c0	=>	c0	FNED7-bin-7.genome.CDS.557	11-methyl-trans-dodec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd11535[c0] => (1) cpd00003[c0] + (1) cpd11536[c0]
rxn00543_c0	<=>	c0	(FNED7-bin-7.genome.CDS.427) or (FNED7-bin-7.genome.CDS.427)	ethanol:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00363[c0] <=> (1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd00071[c0]
rxn00420_c0	=>	c0	FNED7-bin-7.genome.CDS.436	O-phospho-L-serine phosphohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00738[c0] => (1) cpd00009[c0] + (1) cpd00054[c0]
rxn02795_c0	<=>	c0	FNED7-bin-7.genome.CDS.698	Glycochenodeoxycholate amidohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd03247[c0] <=> (1) cpd00033[c0] + (1) cpd01663[c0]
rxn12191_c0	<=>	c0	FNED7-bin-7.genome.CDS.427	R08558_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00098[c0] <=> (1) cpd00005[c0] + (1) cpd00067[c0] + (1) cpd00447[c0]
rxn00726_c0	=>	c0	() and (FNED7-bin-7.genome.CDS.505)	chorismate pyruvate-lyase (amino-accepting; anthranilate-forming)_c0	Unknown	Unknown	None	(1) cpd00013[c0] + (1) cpd00216[c0] => (1) cpd00001[c0] + (1) cpd00020[c0] + (1) cpd00067[c0] + (1) cpd00093[c0]
rxn05549_c0	=>	c0	() and (FNED7-bin-7.genome.CDS.752) and () and ()	monosaccharide-transporting ATPase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00002[c0] + (1) cpd01242[e0] => (1) cpd00008[c0] + (1) cpd00009[c0] + (1) cpd00067[c0] + (1) cpd01242[c0]
