id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn02008_c0	=>	c0	FNEB7-bin-3.genome.CDS.4573	UDP-N-acetylmuramoyl-L-alanine:D-glutamate ligase(ADP-forming)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00186[c0] + (1) cpd00890[c0] => (1) cpd00008[c0] + (1) cpd00009[c0] + (1) cpd00067[c0] + (1) cpd00525[c0]
rxn05740_c0	<=>	c0	FNEB7-bin-3.genome.CDS.6691	1,4-alpha-glucan-branching enzyme_c0	Unknown	Unknown	None	(1) cpd00009[c0] + (1) cpd00155[c0] <=> (1) cpd00089[c0] + (1) cpd15302[c0]
rxn03904_c0	<=>	c0	FNEB7-bin-3.genome.CDS.4041	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine:undecaprenyl-phosphate phospho-N-acetylmuramoyl-pentapeptide-transferase_c0	Unknown	Unknown	None	(1) cpd00286[c0] + (1) cpd02968[c0] <=> (1) cpd00091[c0] + (1) cpd03494[c0]
rxn01225_c0	=>	c0	FNEB7-bin-3.genome.CDS.5154	Guanine aminohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00067[c0] + (1) cpd00207[c0] => (1) cpd00013[c0] + (1) cpd00309[c0]
rxn07842_c0	<=>	c0	FNEB7-bin-3.genome.CDS.4272	2-Isopentenyl-diphosphate:ADP delta2-isopentenyltransferase_c0	Unknown	Unknown	None	(1) cpd00008[c0] + (1) cpd00202[c0] <=> (1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd15131[c0]
rxn02288_c0	<=>	c0	FNEB7-bin-3.genome.CDS.4541	Uroporphyrinogen-III carboxy-lyase_c0	Unknown	Unknown	None	(4) cpd00067[c0] + (1) cpd00774[c0] <=> (4) cpd00011[c0] + (1) cpd02083[c0]
rxn10199_c0	<=>	c0	(FNEB7-bin-3.genome.CDS.6919) or (FNEB7-bin-3.genome.CDS.6387) or (FNEB7-bin-3.genome.CDS.5955) or (FNEB7-bin-3.genome.CDS.7387) or (FNEB7-bin-3.genome.CDS.4946) or (FNEB7-bin-3.genome.CDS.5843)	Peptidoglycan subunit synthesis_c0	Unknown	Unknown	None	(1) cpd03495[c0] + (1) cpd15666[c0] <=> (1) cpd02229[c0] + (1) cpd15665[c0]
rxn00409_c0	<=>	c0	FNEB7-bin-3.genome.CDS.5118	ATP:CDP phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00096[c0] <=> (1) cpd00008[c0] + (1) cpd00052[c0]
rxn07885_c0	<=>	c0	FNEB7-bin-3.genome.CDS.6122	R08096_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00003[c0] + (1) cpd08238[c0] <=> (1) cpd00004[c0] + (2) cpd00067[c0] + (1) cpd15166[c0]
rxn05534_c0	=>	c0	(FNEB7-bin-3.genome.CDS.6628) or (FNEB7-bin-3.genome.CDS.6629) or (FNEB7-bin-3.genome.CDS.5844) or (FNEB7-bin-3.genome.CDS.7594)	Dipeptide transport via ABC system (gly-glu)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00002[c0] + (1) cpd11592[e0] => (1) cpd00008[c0] + (1) cpd00009[c0] + (1) cpd00067[c0] + (1) cpd11592[c0]
rxn08842_c0	<=>	c0	FNEB7-bin-3.genome.CDS.4343	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:1)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd15340[c0] <=> (1) cpd00067[c0] + (1) cpd00908[c0] + (1) cpd15237[c0]
rxn00778_c0	<=>	c0	(FNEB7-bin-3.genome.CDS.6322) or (FNEB7-bin-3.genome.CDS.4082)	D-Ribose 1,5-phosphomutase_c0	Unknown	Unknown	None	(1) cpd00475[c0] <=> (1) cpd00101[c0]
rxn03901_c0	=>	c0	FNEB7-bin-3.genome.CDS.4105	undecaprenyl-diphosphate phosphohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd02229[c0] => (1) cpd00009[c0] + (2) cpd00067[c0] + (1) cpd00286[c0]
rxn00808_c0	<=>	c0	FNEB7-bin-3.genome.CDS.5128	ATP:D-galactose 1-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00108[c0] <=> (1) cpd00008[c0] + (1) cpd00067[c0] + (1) cpd00348[c0]
rxn10052_c0	<=>	c0	FNEB7-bin-3.genome.CDS.7116	adenylate kinase (Inorganic triphosphate)_c0	Unknown	Unknown	None	(1) cpd00018[c0] + (1) cpd00421[c0] <=> (1) cpd00008[c0] + (1) cpd00012[c0]
rxn07672_c0	<=>	c0	FNEB7-bin-3.genome.CDS.5008	hydroxycinnamoyl-CoA:anthocyanidin 3,5-diglucoside 5-O-glucoside-6'''-O-hydroxycinnamoyltransferase_c0	Unknown	Unknown	None	(1) cpd00192[c0] + (1) cpd05546[c0] <=> (1) cpd00010[c0] + (1) cpd15066[c0]
rxn04133_c0	=>	c0		R06064_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd08625[c0] => (1) cpd00011[c0] + (1) cpd00067[c0] + (1) cpd01092[c0]
rxn05540_c0	=>	c0	(FNEB7-bin-3.genome.CDS.6628) or (FNEB7-bin-3.genome.CDS.6629) or (FNEB7-bin-3.genome.CDS.5844) or (FNEB7-bin-3.genome.CDS.7594)	oligopeptide-transporting ATPase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00002[c0] + (1) cpd11587[e0] => (1) cpd00008[c0] + (1) cpd00009[c0] + (1) cpd00067[c0] + (1) cpd11587[c0]
