,AAA023D18,AAA023J06,AAA024D14,AAA027E14,AAA027J17,AAA027L06,AAA027L17,AAA027M14,AAA028A23,AAA028E20,AAA028G02,AAA028I14,AAA028K15,AAA028P02,AAA041L13,AAA044D11,AAA044N04,AAA044O16,AAA278I18,AAA278O22,AB141P03,acIB-AMD-6,acIB-AMD-7,acMicro-1,acMicro-4,BIN_10,BIN_15,bin_29_2_acIII,bin_7_acI-B2,MEint10152,MEint1091,MEint11576,MEint1363,MEint14260,MEint1719,MEint1953,MEint2297,MEint2538,MEint2729,MEint283,MEint3119,MEint3163,MEint3864,MEint4252,MEint885,Rhodoluna,TBepi149,TBepi2057,TBepi2754,TBepi2973,TBepi3207,TBepi3256,TBepi3475,TBepi4163,TBepi4208,TBhypo2152,TBhypo3180,TBhypo3219,TBhypo3463,TBhypo3765,TBhypo3838,TBhypo680,TBhypo9906
acMicro-1,0.268656716418,0.611940298507,0.313432835821,0.268656716418,0.305970149254,0.373134328358,0.10447761194,0.089552238806,0.283582089552,0.149253731343,0.820895522388,0.402985074627,0.179104477612,0.477611940299,0.820895522388,0.611940298507,0.805970149254,0.358208955224,0.402985074627,0.626865671642,0.134328358209,0.10447761194,0.298507462687,1.0,0.582089552239,0.253731343284,0.492537313433,0.597014925373,0.791044776119,0.716417910448,0.44776119403,0.283582089552,0.425373134328,0.679104477612,0.671641791045,0.462686567164,0.746268656716,0.753731343284,0.694029850746,0.298507462687,0.805970149254,0.60447761194,0.216417910448,0.805970149254,0.350746268657,0.567164179104,0.0820895522388,0.835820895522,0.686567164179,0.686567164179,0.201492537313,0.388059701493,0.544776119403,0.0970149253731,0.611940298507,0.731343283582,0.477611940299,0.60447761194,0.761194029851,0.791044776119,0.34328358209,0.432835820896,0.686567164179
acMicro-4,0.376712333928,0.493150691687,0.482876718944,0.315068497467,0.43835615669,0.595890419122,0.0684931516232,0.123287672922,0.438356170388,0.20547945487,0.801369873991,0.301369867142,0.246575345843,0.465753431038,0.850456628088,0.619863008491,0.760273983017,0.527397267499,0.599315076703,0.520547952336,0.216894975574,0.205479441171,0.472602732501,0.534246582661,1.0,0.500000006849,0.397260279415,0.479452061362,0.684931516232,0.643835611559,0.29452055198,0.456621006255,0.61643835091,0.630136994933,0.56164384331,0.480593609323,0.684931502533,0.506849322012,0.684931502533,0.458904102177,0.70547944802,0.636986296397,0.246575345843,0.801369860293,0.506849322012,0.438356170388,0.155251139113,0.833333340183,0.636986296397,0.56164384331,0.273972606493,0.465753417339,0.582191788797,0.17808219422,0.5273972538,0.609589049446,0.356164388441,0.438356170388,0.730593612748,0.794520558829,0.543378993745,0.664383570745,0.552511418528
BIN_10,0.488095238095,0.333333333333,0.611111111111,0.238095238095,0.543650793651,0.603174603175,0.0634920634921,0.15873015873,0.47619047619,0.174603174603,0.587301587302,0.301587301587,0.174603174603,0.365079365079,0.619047619048,0.642857142857,0.603174603175,0.650793650794,0.543650793651,0.424603174603,0.142857142857,0.126984126984,0.507936507937,0.269841269841,0.579365079365,1.0,0.349206349206,0.40873015873,0.515873015873,0.59126984127,0.349206349206,0.388888888889,0.52380952381,0.650793650794,0.380952380952,0.380952380952,0.746031746032,0.349206349206,0.730158730159,0.583333333333,0.436507936508,0.674603174603,0.325396825397,0.571428571429,0.579365079365,0.349206349206,0.126984126984,0.587301587302,0.706349206349,0.301587301587,0.396825396825,0.555555555556,0.539682539683,0.15873015873,0.599206349206,0.47619047619,0.293650793651,0.206349206349,0.563492063492,0.452380952381,0.507936507937,0.587301587302,0.309523809524
BIN_15,0.16475095781,0.287356328445,0.201149429911,0.149425290791,0.195402303343,0.229885062756,0.126436784516,0.109195404809,0.149425290791,0.137931037654,0.494252884925,0.329501915621,0.218390809618,0.218390809618,0.482758631788,0.557471254195,0.47126437865,0.241379315894,0.233716476637,0.465517252081,0.10344827824,0.10344827824,0.126436784516,0.379310353547,0.327586214427,0.252873569032,1.0,0.47126437865,0.477011505219,0.473180068349,0.57471265689,0.287356316951,0.229885051262,0.544061299863,0.563218403752,0.264367822169,0.609195393315,0.356321847272,0.568965518827,0.256704982913,0.385057480116,0.568965507333,0.224137936187,0.494252884925,0.189655176774,0.528735644339,0.114942531378,0.482758631788,0.555555564496,0.459770125512,0.283524891575,0.321839076364,0.505747138063,0.20689655648,0.486590034174,0.371647514291,0.459770125512,0.425287366099,0.448275872374,0.500000011494,0.287356328445,0.402298859823,0.500000011494
bin_29_2_acIII,0.227272718492,0.340909094783,0.244318184595,0.136363637913,0.231060604898,0.284090900956,0.059659091587,0.0511363642175,0.215909093363,0.0795454554494,0.465909096204,0.272727275826,0.244318184595,0.272727275826,0.511363642175,0.494318176072,0.500000005682,0.267045446216,0.299242423855,0.492424244232,0.0795454554494,0.105113637558,0.193181820377,0.454545459711,0.397727277247,0.289772719202,0.465909096204,1.0,0.517045460421,0.534090903796,0.454545448347,0.238636354985,0.241477275471,0.511363642175,0.454545448347,0.352272719912,0.52840908555,0.431818186725,0.524621210507,0.193181809013,0.443181823218,0.613636359246,0.167613638268,0.465909096204,0.295454537448,0.562499995028,0.0795454440857,0.514204551298,0.556818176782,0.409090902376,0.173295445151,0.210227275116,0.519886369544,0.113636353564,0.448863630101,0.443181823218,0.380681822508,0.38636362939,0.494318187435,0.488636369189,0.397727277247,0.465909096204,0.406250004616
bin_7_acI-B2,0.307692303466,0.538461550296,0.376373634646,0.20879121338,0.328754567665,0.472527482913,0.0842490787747,0.0989010900857,0.351648348388,0.120879123536,0.703296718754,0.358974359538,0.175824179688,0.329670336916,0.758241774906,0.615384617921,0.747252763676,0.384615393068,0.427655679729,0.516483516846,0.109890101316,0.119963365274,0.318681314696,0.578754584148,0.549450561526,0.362637370607,0.461538471682,0.505494516604,1.0,0.60073260661,0.373626381838,0.278388280844,0.412087921145,0.619963376263,0.597069606529,0.384615393068,0.675824179688,0.565934078372,0.671245432335,0.320512820231,0.714285729984,0.638278398643,0.218864466349,0.725274730226,0.39926740438,0.428571437991,0.09706959554,0.758241774906,0.659340662843,0.582417584229,0.247252741698,0.369963370768,0.589743595379,0.09706959554,0.560439572757,0.645604409794,0.417582415771,0.467032977297,0.780219797367,0.714285718995,0.40293040446,0.516483527835,0.620879123536
MEint10152,0.152554216557,0.29036396056,0.152709019315,0.200464531958,0.241382578496,0.217995467312,0.0662538961545,0.0662538961545,0.150438635884,0.118885518038,0.494311482201,0.385178274751,0.237035785477,0.241537841781,0.494272784801,0.663351343787,0.461378021124,0.178560448299,0.196065633632,0.507830585335,0.0859520569609,0.0706011628588,0.126393208373,0.428689678668,0.356114790515,0.178753935299,0.452141724116,0.526703179679,0.43525571034,1.0,0.46726042066,0.189215785939,0.189641470497,0.568782161375,0.425748505216,0.355689105957,0.70220583601,0.500619566295,0.521233056795,0.170510599627,0.483862565783,0.584919911382,0.188106100823,0.441679860318,0.242311776623,0.500116486937,0.0966460788429,0.46803436866,0.642685669033,0.474071544637,0.217104953428,0.297174650327,0.494156692602,0.158204418535,0.582855936014,0.431463128299,0.49001583396,0.412397112745,0.46795697386,0.527128864237,0.316873258502,0.375696845963,0.426096794974
MEint1091,0.161392405063,0.329113924051,0.208860759494,0.164556962025,0.205696202532,0.227848101266,0.101265822785,0.0822784810127,0.113924050633,0.113924050633,0.455696202532,0.392405063291,0.278481012658,0.164556962025,0.481012658228,0.601265822785,0.506329113924,0.284810126582,0.243670886076,0.490506329114,0.0886075949367,0.0886075949367,0.113924050633,0.379746835443,0.278481012658,0.272151898734,0.632911392405,0.503164556962,0.430379746835,0.490506329114,1.0,0.253164556962,0.189873417722,0.582278481013,0.582278481013,0.379746835443,0.651898734177,0.392405063291,0.620253164557,0.212025316456,0.46835443038,0.607594936709,0.23417721519,0.455696202532,0.215189873418,0.5,0.0886075949367,0.481012658228,0.620253164557,0.481012658228,0.26582278481,0.259493670886,0.537974683544,0.183544303797,0.509493670886,0.430379746835,0.550632911392,0.405063291139,0.424050632911,0.53164556962,0.329113924051,0.430379746835,0.443037974684
MEint11576,0.362727272727,0.327272727273,0.390909090909,0.4,0.331818181818,0.527272727273,0.109090909091,0.209090909091,0.363636363636,0.236363636364,0.6,0.28,0.345454545455,0.381818181818,0.618181818182,0.590909090909,0.581818181818,0.4,0.59,0.395454545455,0.272727272727,0.309090909091,0.327272727273,0.345454545455,0.609090909091,0.454545454545,0.447272727273,0.377272727273,0.463636363636,0.479090909091,0.363636363636,1.0,0.574545454545,0.572727272727,0.672727272727,0.490909090909,0.618181818182,0.309090909091,0.610909090909,0.324545454545,0.445454545455,0.554545454545,0.345454545455,0.636363636364,0.472727272727,0.345454545455,0.236363636364,0.545454545455,0.610909090909,0.636363636364,0.4,0.418181818182,0.481818181818,0.218181818182,0.37,0.44,0.472727272727,0.345454545455,0.490909090909,0.518181818182,0.527272727273,0.636363636364,0.590909090909
MEint1363,0.532163755515,0.526315807941,0.649122829794,0.403508786088,0.561403510926,0.771929851647,0.0877193013235,0.166666672515,0.596491249,0.245614043706,0.789473711911,0.380116960706,0.315789484765,0.543859668206,0.795321659485,0.684210515235,0.754385991382,0.631578969529,0.830409380014,0.500000017544,0.198830410485,0.245614026162,0.596491231456,0.508771947676,0.780701764235,0.578947388735,0.35087718775,0.385964925823,0.657894759926,0.666666654971,0.26315790397,0.549707598235,1.0,0.728070183441,0.473684227147,0.47953217472,0.719298235765,0.473684227147,0.690058480353,0.514619877706,0.692982462912,0.657894724838,0.26315790397,0.824561414897,0.596491249,0.333333345029,0.21637427075,0.830409380014,0.742690061147,0.491228087412,0.280701746691,0.596491213912,0.587719318867,0.175438602647,0.532163737971,0.637426917103,0.333333345029,0.333333345029,0.681286567764,0.675438620191,0.643274864676,0.85964915297,0.488304104853
MEint14260,0.19046696009,0.392776855104,0.241339245053,0.263661275218,0.289888878228,0.25754326695,0.0577764564547,0.142186894847,0.203833086261,0.202752111827,0.554890101203,0.433612261638,0.324423033004,0.216658725214,0.541376569428,0.595417399213,0.527715632048,0.264447438442,0.315123182599,0.561499461486,0.108353930208,0.111879718756,0.166818279484,0.446634441398,0.392727719902,0.305037168969,0.594939344513,0.486978495917,0.474251127366,0.619459161431,0.621622461652,0.351843178166,0.311843070058,1.0,0.60820720028,0.33828051119,0.734717263131,0.446732711801,0.654667911713,0.263636031941,0.487518983134,0.68776384833,0.284004600006,0.568354497776,0.271499015539,0.453047260875,0.0947421280299,0.588624795439,0.768501092569,0.540885217412,0.330134662344,0.313734099641,0.534718073943,0.158980539163,0.585036574374,0.464165113737,0.547740253703,0.419066890631,0.507641875192,0.585442953301,0.386216630022,0.47371064015,0.547691118502
MEint1719,0.234375,0.4875,0.26875,0.275,0.178125,0.35,0.2125,0.13125,0.2125,0.1625,0.6875,0.3625,0.2125,0.2875,0.7375,0.54375,0.7375,0.3125,0.365625,0.484375,0.1375,0.15,0.1875,0.5625,0.50625,0.3,0.6125,0.496875,0.68125,0.496875,0.575,0.4625,0.3375,0.58125,1.0,0.4875,0.625,0.525,0.625,0.203125,0.63125,0.63125,0.225,0.725,0.2875,0.4375,0.1125,0.75,0.5625,0.725,0.25,0.3,0.53125,0.3,0.446875,0.5625,0.5375,0.5625,0.675,0.80625,0.2875,0.4375,0.71875
MEint1953,0.284090909091,0.318181818182,0.415151515152,0.318181818182,0.382575757576,0.454545454545,0.227272727273,0.0757575757576,0.287878787879,0.20303030303,0.506060606061,0.212121212121,0.181818181818,0.460606060606,0.5,0.521212121212,0.530303030303,0.4,0.452272727273,0.397727272727,0.136363636364,0.136363636364,0.333333333333,0.469696969697,0.530303030303,0.354545454545,0.339393939394,0.456818181818,0.530303030303,0.57196969697,0.460606060606,0.4,0.424242424242,0.521212121212,0.581818181818,1.0,0.545454545455,0.566666666667,0.577272727273,0.308333333333,0.545454545455,0.612121212121,0.293939393939,0.475757575758,0.415151515152,0.324242424242,0.130303030303,0.5,0.515151515152,0.430303030303,0.284848484848,0.475757575758,0.354545454545,0.30303030303,0.396212121212,0.475757575758,0.363636363636,0.312121212121,0.442424242424,0.70303030303,0.384848484848,0.530303030303,0.369696969697
MEint2297,0.238961842842,0.506204482227,0.320178931093,0.205324299052,0.324705991552,0.397842886643,0.0246374710669,0.0547218821553,0.325806232569,0.109119113692,0.699047720436,0.482649179887,0.319277123821,0.313397316308,0.686963454793,0.69031815375,0.662830995799,0.385975054746,0.412867056042,0.611950824672,0.0968544865954,0.0967462697227,0.301962351902,0.506420915972,0.524529278291,0.422299996255,0.55464976167,0.539337013944,0.60298682424,0.675077550606,0.5604574246,0.301745918156,0.410035369158,0.707344347342,0.542385134573,0.325734087987,1.0,0.506673422008,0.684618707692,0.328132883284,0.633035163038,0.689849213969,0.193312153895,0.687035599375,0.356034932821,0.602409667586,0.0846620040801,0.662939212672,0.733208276299,0.530409085803,0.195728997385,0.357766378688,0.729168203815,0.0847702209528,0.693618780415,0.554974412288,0.50714236179,0.44603566005,0.626830704908,0.645011211808,0.494444867202,0.554325111052,0.518469109324
MEint2538,0.288732394366,0.633802816901,0.30985915493,0.281690140845,0.352112676056,0.401408450704,0.112676056338,0.0845070422535,0.253521126761,0.197183098592,0.725352112676,0.443661971831,0.169014084507,0.485915492958,0.732394366197,0.619718309859,0.669014084507,0.359154929577,0.37323943662,0.521126760563,0.0915492957746,0.0633802816901,0.302816901408,0.718309859155,0.514084507042,0.302816901408,0.43661971831,0.535211267606,0.732394366197,0.732394366197,0.443661971831,0.239436619718,0.37323943662,0.69014084507,0.591549295775,0.535211267606,0.802816901408,1.0,0.739436619718,0.323943661972,0.704225352113,0.647887323944,0.239436619718,0.683098591549,0.359154929577,0.521126760563,0.0845070422535,0.711267605634,0.711267605634,0.56338028169,0.246478873239,0.422535211268,0.507042253521,0.183098591549,0.661971830986,0.80985915493,0.422535211268,0.492957746479,0.69014084507,0.781690140845,0.338028169014,0.415492957746,0.56338028169
MEint2729,0.210019019365,0.342516729144,0.248159167885,0.228054916501,0.281045797882,0.273020583403,0.126995938114,0.095391738383,0.216141297304,0.152395125737,0.500910031565,0.405973331116,0.2532472687,0.203028032643,0.526102383763,0.586084251866,0.517415359216,0.260527825017,0.296144594013,0.53876061049,0.0953090042131,0.118639850247,0.159510213714,0.405766495692,0.387027358112,0.311202099007,0.55733427973,0.481426286456,0.475841780622,0.529370434106,0.601348503678,0.346405197154,0.241457750757,0.586911593565,0.632952703409,0.342309893719,0.65711097975,0.431165683314,1.0,0.266153748569,0.494622285287,0.663067789348,0.226152093885,0.526102383763,0.292338860173,0.468643958475,0.101555383406,0.538884711744,0.650202727197,0.519235498296,0.306196782995,0.313394605142,0.574625581995,0.209067576412,0.51646400487,0.480061185311,0.494043146097,0.430669278295,0.494539551117,0.576818024839,0.372300789796,0.412095609055,0.487755399819
MEint283,0.481808434971,0.307822048732,0.673336367434,0.154235879923,0.657138031871,0.557691923817,0.0779625644091,0.164241084919,0.48076891642,0.193087219905,0.558341654161,0.279755567083,0.0961537832841,0.365644260925,0.535775822762,0.688799453477,0.48076891642,0.653845707101,0.525770617765,0.459242622803,0.180526593502,0.163981181243,0.577182564919,0.308471759845,0.577572391587,0.692697047083,0.370711834535,0.327052786158,0.433991447006,0.613695617968,0.293528904231,0.295651229767,0.538591109383,0.703742328322,0.269750342856,0.333982800857,0.78820179233,0.375649465922,0.838184394264,1.0,0.423466453887,0.738305709569,0.349922290435,0.558081750485,0.567697128813,0.384615113906,0.151160670395,0.526030502211,0.768191382336,0.269750342856,0.400987833969,0.690748606049,0.538980955282,0.183341880123,0.709979343475,0.481418627534,0.250649547652,0.202442694557,0.477823668346,0.500649384191,0.436806733626,0.519490314179,0.266805114012
MEint3119,0.290123460372,0.604938279073,0.407407412437,0.28395062079,0.364197523015,0.49382716659,0.0617283958238,0.0740740749886,0.370370374943,0.148148149977,0.802469145709,0.432098770767,0.172839508307,0.314814818701,0.831275726312,0.703703700046,0.827160504039,0.407407412437,0.51851852492,0.567901241579,0.146090532668,0.172839495961,0.345679004268,0.666666674897,0.641975304222,0.345679016613,0.419753091602,0.481481487426,0.802469145709,0.728395058375,0.469135808261,0.294238682645,0.493827154245,0.691358033227,0.629629637403,0.43621399304,0.777777775034,0.629629637403,0.74074073754,0.308641966773,1.0,0.679012341716,0.222222224966,0.790123454199,0.450617289514,0.444444449931,0.0781892972616,0.831275726312,0.71604937921,0.660493835315,0.203703706219,0.444444437586,0.617283958238,0.0864197541533,0.666666662551,0.771604947798,0.506172845755,0.506172845755,0.781893009653,0.827160504039,0.421810696566,0.51851852492,0.609053501346
MEint3163,0.184927933648,0.313969052975,0.200107470009,0.205018319299,0.216578574191,0.247664153812,0.0846952827654,0.126784490102,0.157739949084,0.0966242128003,0.452722232195,0.338383540221,0.277188285769,0.181160459229,0.476659610433,0.533917510744,0.488628299552,0.217583394679,0.22677858648,0.491680110458,0.0545350054639,0.0728856299827,0.115809778084,0.349914879416,0.326216055682,0.265895501079,0.518550022349,0.527665695983,0.458786094923,0.572915148091,0.548272949726,0.265577428407,0.217821949183,0.564276583466,0.578433227028,0.337866672129,0.618692311677,0.350073915752,0.595192283364,0.207970130084,0.416577610334,1.0,0.205077355515,0.476659610433,0.217861708267,0.427989672277,0.0845362464292,0.500795784091,0.582547689816,0.470198156865,0.278718408094,0.244203908679,0.567021165086,0.223130389314,0.518658456215,0.380631783894,0.488349985964,0.398067949479,0.464611403146,0.530956061393,0.326255814766,0.428387263117,0.470476470454
