id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn02898_c0	=>	c0	FSW8-bin-2.genome.CDS.1767	O-Succinylbenzoyl-CoA 1,4-dihydroxy-2-naphthoate-lyase_c0	Unknown	Unknown	None	(1) cpd02021[c0] => (1) cpd00010[c0] + (1) cpd02295[c0]
rxn00545_c0	<=>	c0	FSW8-bin-2.genome.CDS.1633	ATP:D-fructose-6-phosphate 1-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00072[c0] <=> (1) cpd00008[c0] + (1) cpd00067[c0] + (1) cpd00290[c0]
rxn00771_c0	<=>	c0	FSW8-bin-2.genome.CDS.2273	ATP:D-ribose-5-phosphate 1-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00067[c0] + (1) cpd00101[c0] <=> (1) cpd00008[c0] + (1) cpd00847[c0]
rxn01547_c0	<=>	c0	FSW8-bin-2.genome.CDS.1583	Guanosine aminohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00067[c0] + (1) cpd00311[c0] <=> (1) cpd00013[c0] + (1) cpd01217[c0]
rxn02320_c0	<=>	c0	() and (FSW8-bin-2.genome.CDS.1588)	5-Amino-2-oxopentanoate:2-oxoglutarate aminotransferase_c0	Unknown	Unknown	None	(1) cpd00024[c0] + (1) cpd00807[c0] <=> (1) cpd00023[c0] + (1) cpd00930[c0]
rxn05167_c0	=>	c0	(FSW8-bin-2.genome.CDS.1681) and () and (FSW8-bin-2.genome.CDS.1682)	D-xylose transport via ABC system_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00002[c0] + (1) cpd00154[e0] => (1) cpd00008[c0] + (1) cpd00009[c0] + (1) cpd00067[c0] + (1) cpd00154[c0]
rxn02504_c0	<=>	c0	FSW8-bin-2.genome.CDS.1739	2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase_c0	Unknown	Unknown	None	(1) cpd02961[c0] <=> (1) cpd00229[c0] + (1) cpd00954[c0]
rxn04996_c0	<=	c0	FSW8-bin-2.genome.CDS.1833	dimethyallyl diphosphate:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00006[c0] + (1) cpd00202[c0] <= (1) cpd00005[c0] + (1) cpd00067[c0] + (1) cpd08615[c0]
rxn00262_c0	=>	c0	FSW8-bin-2.genome.CDS.1742	L-Aspartic acid:oxygen oxidoreductase (deaminating)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00007[c0] + (1) cpd00041[c0] => (1) cpd00013[c0] + (1) cpd00025[c0] + (1) cpd00032[c0]
rxn05404_c0	=>	c0	(FSW8-bin-2.genome.CDS.1493) and (FSW8-bin-2.genome.CDS.1495)	13-methyl-tetra-decanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd11492[c0] + (1) cpd11540[c0] => (1) cpd00011[c0] + (1) cpd11493[c0] + (1) cpd11541[c0]
rxn02796_c0	<=>	c0	FSW8-bin-2.genome.CDS.1352	chenodeoxycholoyltaurine amidohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd03246[c0] <=> (1) cpd00210[c0] + (1) cpd01663[c0]
rxn10262_c0	<=>	c0	(FSW8-bin-2.genome.CDS.2328) or (FSW8-bin-2.genome.CDS.1986) or (FSW8-bin-2.genome.CDS.2250)	isopentadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0	Unknown	Unknown	None	(1) cpd00080[c0] + (1) cpd15686[c0] <=> (1) cpd00046[c0] + (1) cpd15719[c0]
rxn10126_c0	=>	c0	(FSW8-bin-2.genome.CDS.1387) and (FSW8-bin-2.genome.CDS.1386)	succinate dehyrdogenase_c0	Unknown	Unknown	None	(1) cpd00982[c0] + (1) cpd15560[c0] => (1) cpd00015[c0] + (1) cpd00067[c0] + (1) cpd15561[c0]
rxn08084_c0	=>	c0	(FSW8-bin-2.genome.CDS.2365) or (FSW8-bin-2.genome.CDS.2385)	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11466[c0] + (1) cpd15331[c0] => (1) cpd11493[c0] + (1) cpd15522[c0]
rxn10225_c0	<=>	c0	FSW8-bin-2.genome.CDS.1960	isohexadecanoyl-phosphatidate cytidylyltransferase_c0	Unknown	Unknown	None	(1) cpd00052[c0] + (1) cpd15682[c0] <=> (1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd15688[c0]
rxn01486_c0	=>	c0	(FSW8-bin-2.genome.CDS.1773) or (FSW8-bin-2.genome.CDS.1623) or (FSW8-bin-2.genome.CDS.1625)	trans,trans-Farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase_c0	Unknown	Unknown	None	(1) cpd00113[c0] + (1) cpd00350[c0] => (1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd00289[c0]
rxn00898_c0	=>	c0	FSW8-bin-2.genome.CDS.1947	2,3-Dihydroxy-3-methylbutanoate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd02498[c0] => (1) cpd00001[c0] + (1) cpd00123[c0]
rxn05444_c0	=>	c0	FSW8-bin-2.genome.CDS.1533	15-methyl-trans-hexa-dec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd11543[c0] => (1) cpd00003[c0] + (1) cpd11544[c0]
rxn05040_c0	=>	c0	(FSW8-bin-2.genome.CDS.2097) and (FSW8-bin-2.genome.CDS.2097)	D-ribulose 5-phosphate formate-lyase (L-3,4-dihydroxybutan-2-one 4-phosphate-forming)_c0	Unknown	Unknown	None	(1) cpd00171[c0] => (1) cpd00047[c0] + (1) cpd00067[c0] + (1) cpd11225[c0]
rxn05400_c0	=>	c0	(FSW8-bin-2.genome.CDS.1495) and (FSW8-bin-2.genome.CDS.1493)	11-methyl-dodecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd11492[c0] + (1) cpd11536[c0] => (1) cpd00011[c0] + (1) cpd11493[c0] + (1) cpd11537[c0]
rxn02090_c0	<=>	c0	FSW8-bin-2.genome.CDS.2097	Creatinine iminohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00067[c0] + (1) cpd00585[c0] <=> (1) cpd00013[c0] + (1) cpd01679[c0]
rxn02988_c0	<=	c0	FSW8-bin-2.genome.CDS.2351	glycerone phosphate:iminosuccinate alkyltransferase (cyclizing)_c0	Unknown	Unknown	None	(2) cpd00001[c0] + (1) cpd00009[c0] + (1) cpd02333[c0] <= (1) cpd00095[c0] + (1) cpd03470[c0]
rxn05814_c0	<=>	c0	FSW8-bin-2.genome.CDS.2290	ATP:nucleoside-phosphate phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd12232[c0] <=> (1) cpd00008[c0] + (1) cpd00354[c0]
rxn05542_c0	=>	c0	FSW8-bin-2.genome.CDS.1660	oligopeptide-transporting ATPase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00002[c0] + (1) cpd11585[e0] => (1) cpd00008[c0] + (1) cpd00009[c0] + (1) cpd00067[c0] + (1) cpd11585[c0]
rxn00539_c0	=>	c0	FSW8-bin-2.genome.CDS.2116	ethanolamine ammonia-lyase (acetaldehyde-forming)_c0	Unknown	Unknown	None	(1) cpd00162[c0] => (1) cpd00013[c0] + (1) cpd00071[c0]
rxn00678_c0	<=>	c0	FSW8-bin-2.genome.CDS.2297	(S)-2-Methyl-3-oxopropanoyl-CoA:pyruvate carboxyltransferase_c0	Unknown	Unknown	None	(1) cpd00020[c0] + (1) cpd00519[c0] <=> (1) cpd00032[c0] + (1) cpd00086[c0]
rxn00001_c0	=>	c0	FSW8-bin-2.genome.CDS.1907	diphosphate phosphohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00012[c0] => (2) cpd00009[c0] + (1) cpd00067[c0]
rxn01331_c0	=>	c0	FSW8-bin-2.genome.CDS.1553	D-erythrose 4-phosphate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00003[c0] + (1) cpd00236[c0] => (1) cpd00004[c0] + (2) cpd00067[c0] + (1) cpd02147[c0]
rxn05545_c0	=>	c0	FSW8-bin-2.genome.CDS.1660	Dipeptide transport via ABC system (ala-thr)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00002[c0] + (1) cpd11582[e0] => (1) cpd00008[c0] + (1) cpd00009[c0] + (1) cpd00067[c0] + (1) cpd11582[c0]
rxn06297_c0	<=>	c0	FSW8-bin-2.genome.CDS.1623	S-Adenosyl-L-methionine:tRNA-uridine 3-(3-amino-3-carboxypropyl)transferase_c0	Unknown	Unknown	None	(1) cpd00017[c0] + (1) cpd11767[c0] <=> (2) cpd00067[c0] + (1) cpd00147[c0] + (1) cpd12564[c0]
rxn00710_c0	=>	c0	FSW8-bin-2.genome.CDS.2291	orotidine-5'-phosphate carboxy-lyase (UMP-forming)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00810[c0] => (1) cpd00011[c0] + (1) cpd00091[c0]
rxn00470_c0	=>	c0	FSW8-bin-2.genome.CDS.1428	L-ornithine carboxy-lyase (putrescine-forming)_c0	Unknown	Unknown	None	(1) cpd00064[c0] + (1) cpd00067[c0] => (1) cpd00011[c0] + (1) cpd00118[c0]
rxn00910_c0	<=>	c0	FSW8-bin-2.genome.CDS.1622	5-methyltetrahydrofolate:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00345[c0] <=> (1) cpd00005[c0] + (1) cpd00067[c0] + (1) cpd00125[c0]
rxn02479_c0	<=>	c0	FSW8-bin-2.genome.CDS.2248	2,6-dioxo-6-phenylhexanoate:NADP+ delta2-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd02350[c0] <=> (1) cpd00005[c0] + (1) cpd00067[c0] + (1) cpd00935[c0]
rxn05541_c0	=>	c0	FSW8-bin-2.genome.CDS.1660	Dipeptide transport via ABC system (ala-glu)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00002[c0] + (1) cpd11586[e0] => (1) cpd00008[c0] + (1) cpd00009[c0] + (1) cpd00067[c0] + (1) cpd11586[c0]
rxn00717_c0	=>	c0	(FSW8-bin-2.genome.CDS.1710) or (FSW8-bin-2.genome.CDS.372)	Cytosine aminohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00067[c0] + (1) cpd00307[c0] => (1) cpd00013[c0] + (1) cpd00092[c0]
rxn05459_c0	<=>	c0	FSW8-bin-2.genome.CDS.1496	stearyl-ACP:[acyl-carrier-protein] transferase_c0	Unknown	Unknown	None	(1) cpd00010[c0] + (1) cpd00067[c0] + (1) cpd11573[c0] <=> (1) cpd00327[c0] + (1) cpd11493[c0]
rxn05453_c0	<=>	c0	FSW8-bin-2.genome.CDS.1496	13-methyl-tetra-decanoyl-ACP:[acyl-carrier-protein] transferase_c0	Unknown	Unknown	None	(1) cpd00010[c0] + (2) cpd00067[c0] + (1) cpd11540[c0] <=> (1) cpd11437[c0] + (1) cpd11493[c0]
rxn01682_c0	<=>	c0	(FSW8-bin-2.genome.CDS.1578) and (FSW8-bin-2.genome.CDS.1579)	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate D-glyceraldehyde-3-phosphate-lyase_c0	Unknown	Unknown	None	(1) cpd02210[c0] <=> (1) cpd00102[c0] + (1) cpd00359[c0]
rxn06493_c0	<=>	c0	((FSW8-bin-2.genome.CDS.2256) and (FSW8-bin-2.genome.CDS.2251)) or (() and () and (FSW8-bin-2.genome.CDS.2251))	dihydrolipoylprotein:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd12225[c0] <=> (1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd12005[c0]
rxn10214_c0	=>	c0	(FSW8-bin-2.genome.CDS.2365) or (FSW8-bin-2.genome.CDS.2385)	isoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd11432[c0] + (1) cpd15671[c0] => (1) cpd00010[c0] + (1) cpd00067[c0] + (1) cpd15677[c0]
rxn12846_c0	<=>	c0	(FSW8-bin-2.genome.CDS.2536) or ((FSW8-bin-2.genome.CDS.2358) or (FSW8-bin-2.genome.CDS.2477)) or (FSW8-bin-2.genome.CDS.2172) or (FSW8-bin-2.genome.CDS.1919)	Gly-Phe aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd15605[c0] <=> (1) cpd00033[c0] + (1) cpd00066[c0]
rxn00337_c0	<=>	c0	(FSW8-bin-2.genome.CDS.2134) or (FSW8-bin-2.genome.CDS.1525)	ATP:L-aspartate 4-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00041[c0] <=> (1) cpd00008[c0] + (1) cpd01977[c0]
rxn08308_c0	<=>	c0	FSW8-bin-2.genome.CDS.1960	CDP-diacylglycerol synthetase (n-C14:1)_c0	Unknown	Unknown	None	(1) cpd00052[c0] + (1) cpd15523[c0] <=> (1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd15422[c0]
rxn01930_c0	=>	c0	FSW8-bin-2.genome.CDS.1702	3-Hydroxy-L-kynurenine hydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd02065[c0] => (1) cpd00035[c0] + (1) cpd00067[c0] + (1) cpd00483[c0]
rxn00208_c0	=>	c0	FSW8-bin-2.genome.CDS.2614	Pyridoxamine-5'-phosphate:oxygen oxidoreductase (deaminating)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00007[c0] + (1) cpd00493[c0] => (1) cpd00013[c0] + (1) cpd00016[c0] + (1) cpd00025[c0]
rxn05031_c0	=>	c0	FSW8-bin-2.genome.CDS.1625	prephytoene diphosphate:geranylgeranyl-diphosphate geranylgeranyltransferase_c0	Unknown	Unknown	None	(1) cpd02168[c0] => (1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd03205[c0]
rxn05434_c0	=>	c0	FSW8-bin-2.genome.CDS.1533	6-methyl-trans-oct-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd11502[c0] => (1) cpd00003[c0] + (1) cpd11503[c0]
rxn05346_c0	=>	c0	((FSW8-bin-2.genome.CDS.1495) and (FSW8-bin-2.genome.CDS.1493)) or (FSW8-bin-2.genome.CDS.618)	butyryl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd11464[c0] + (1) cpd11492[c0] => (1) cpd00011[c0] + (1) cpd11486[c0] + (1) cpd11493[c0]
rxn00452_c0	=>	c0	FSW8-bin-2.genome.CDS.1896	S-Adenosyl-L-methionine:L-homocysteine S-methyltransferase_c0	Unknown	Unknown	None	(1) cpd00017[c0] + (1) cpd00135[c0] => (1) cpd00019[c0] + (1) cpd00060[c0] + (1) cpd00067[c0]
rxn03248_c0	<=>	c0	FSW8-bin-2.genome.CDS.1801	Hexanoyl-CoA:acetyl-CoA C-acyltransferase_c0	Unknown	Unknown	None	(1) cpd00022[c0] + (1) cpd03124[c0] <=> (1) cpd00010[c0] + (1) cpd03121[c0]
