id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn01682_c0	<=>	c0	(AAA028K15_AnnotatedGenome.CDS.582) and (AAA028K15_AnnotatedGenome.CDS.583)	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate_c0	Unknown	Unknown	None	(1) cpd02210[c0] <=> (1) cpd00102[c0] + (1) cpd00359[c0]
rxn05359_c0	=>	c0	(AAA028K15_AnnotatedGenome.CDS.575) and (AAA028K15_AnnotatedGenome.CDS.578)	4-methyl-3-oxo-hexanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11495[c0] + (1) cpd11492[c0] => (1) cpd11496[c0] + (1) cpd11493[c0] + (1) cpd00011[c0]
rxn10203_c0	=>	c0	(AAA028K15_AnnotatedGenome.CDS.833) and ()	myristoyl-glycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd01695[c0] + (1) cpd00080[c0] => (1) cpd15331[c0] + (1) cpd00010[c0]
rxn00117_c0	<=>	c0	AAA028K15_AnnotatedGenome.CDS.656	ATP:nucleoside-diphosphate phosphatransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00014[c0] <=> (1) cpd00062[c0] + (1) cpd00008[c0]
rxn01997_c0	=>	c0	AAA028K15_AnnotatedGenome.CDS.791	dTDPglucose 4,6-hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00626[c0] => (1) cpd00521[c0] + (1) cpd00001[c0]
rxn05458_c0	<=>	c0	AAA028K15_AnnotatedGenome.CDS.574	hexadecanoyl-ACP:[acyl-carrier-protein] transferase_c0	Unknown	Unknown	None	(1) cpd11476[c0] + (1) cpd00010[c0] <=> (1) cpd00134[c0] + (1) cpd11493[c0]
rxn05453_c0	<=>	c0	AAA028K15_AnnotatedGenome.CDS.574	13-methyl-tetra-decanoyl-ACP:[acyl-carrier-protein] transferase_c0	Unknown	Unknown	None	(1) cpd11540[c0] + (1) cpd00010[c0] <=> (1) cpd11493[c0] + (1) cpd11437[c0]
rxn00260_c0	<=>	c0	AAA028K15_AnnotatedGenome.CDS.591	L-Aspartate:2-oxoglutarate aminotransferase_c0	Unknown	Unknown	None	(1) cpd00041[c0] + (1) cpd00024[c0] <=> (1) cpd00032[c0] + (1) cpd00023[c0]
rxn05337_c0	<=>	c0	(AAA028K15_AnnotatedGenome.CDS.576) or (AAA028K15_AnnotatedGenome.CDS.540)	(3R)-3-Hydroxyhexanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd11479[c0] <=> (1) cpd00067[c0] + (1) cpd11486[c0] + (1) cpd00005[c0]
rxn05367_c0	=>	c0	(AAA028K15_AnnotatedGenome.CDS.575) and (AAA028K15_AnnotatedGenome.CDS.578)	6-methyl-octanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11503[c0] + (1) cpd11492[c0] => (1) cpd11493[c0] + (1) cpd00011[c0] + (1) cpd11504[c0]
rxn00527_c0	<=>	c0	(AAA028K15_AnnotatedGenome.CDS.707) and ()	L-Tyrosine:2-oxoglutarate aminotransferase_c0	Unknown	Unknown	None	(1) cpd00024[c0] + (1) cpd00069[c0] <=> (1) cpd00868[c0] + (1) cpd00023[c0]
rxn08549_c0	=>	c0	(AAA028K15_AnnotatedGenome.CDS.833) and ()	glycerol-3-phosphate acyltransferase (C16:0)_c0	Unknown	Unknown	None	(1) cpd00080[c0] + (1) cpd15277[c0] => (1) cpd11493[c0] + (1) cpd15327[c0]
rxn13783_c0	=>	c0	() and () and (AAA028K15_AnnotatedGenome.CDS.697) and () and () and () and (AAA028K15_AnnotatedGenome.CDS.763) and () and (AAA028K15_AnnotatedGenome.CDS.614) and () and () and () and (AAA028K15_AnnotatedGenome.CDS.615) and () and () and () and () and () and () and () and () and () and ()	DNA replication_c0	Unknown	Unknown	None	 => (1) cpd17042[c0]
rxn12645_c0	<=>	c0	AAA028K15_AnnotatedGenome.CDS.840	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd11581[c0] + (1) cpd00001[c0] <=> (1) cpd00132[c0] + (1) cpd00033[c0]
rxn05385_c0	<=>	c0	(AAA028K15_AnnotatedGenome.CDS.576) or (AAA028K15_AnnotatedGenome.CDS.540)	5-methyl-3-oxo-hexanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd11521[c0] + (1) cpd00067[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd11522[c0]
