id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn10225_c0	<=>	c0	TBepi4163.genome.CDS.2234	isohexadecanoyl-phosphatidate cytidylyltransferase_c0	Unknown	Unknown	None	(1) cpd15682[c0] + (1) cpd00052[c0] <=> (1) cpd15688[c0] + (1) cpd00012[c0]
rxn10259_c0	<=>	c0	TBepi4163.genome.CDS.1335	isoheptadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0	Unknown	Unknown	None	(1) cpd15683[c0] + (1) cpd00080[c0] <=> (1) cpd15716[c0] + (1) cpd00046[c0]
rxn00929_c0	<=>	c0	TBepi4163.genome.CDS.1888	L-Proline:NAD+ 5-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00129[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd02431[c0]
rxn08311_c0	<=>	c0	TBepi4163.genome.CDS.2234	CDP-diacylglycerol synthetase (n-C18:0)_c0	Unknown	Unknown	None	(1) cpd15526[c0] + (1) cpd00052[c0] <=> (1) cpd15421[c0] + (1) cpd00012[c0]
rxn01101_c0	<=>	c0	TBepi4163.genome.CDS.2085	3-Phospho-D-glycerate:NAD+ 2-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00169[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd02069[c0]
rxn00302_c0	=>	c0	TBepi4163.genome.CDS.1481	GTP 7,8-8,9-dihydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00038[c0] => (1) cpd03518[c0]
rxn05145_c0	<=>	c0	(TBepi4163.genome.CDS.2530) and (TBepi4163.genome.CDS.2528) and (TBepi4163.genome.CDS.2529) and (TBepi4163.genome.CDS.2531)	Orthophosphate-ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00009[e0] <=> (1) cpd00067[c0] + (2) cpd00009[c0] + (1) cpd00008[c0]
rxn05341_c0	<=>	c0	(TBepi4163.genome.CDS.1795) or (TBepi4163.genome.CDS.2018) or (TBepi4163.genome.CDS.1791) or (TBepi4163.genome.CDS.2214) or (TBepi4163.genome.CDS.2437) or (TBepi4163.genome.CDS.1654) or (TBepi4163.genome.CDS.1596) or (TBepi4163.genome.CDS.1689) or (TBepi4163.genome.CDS.1579) or (TBepi4163.genome.CDS.2252) or (TBepi4163.genome.CDS.1792) or (TBepi4163.genome.CDS.2195) or (TBepi4163.genome.CDS.2565) or (TBepi4163.genome.CDS.2511) or (TBepi4163.genome.CDS.1368) or (TBepi4163.genome.CDS.553) or (TBepi4163.genome.CDS.2563)	(3R)-3-Hydroxyoctanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd11483[c0] + (1) cpd00006[c0] <=> (1) cpd00067[c0] + (1) cpd11490[c0] + (1) cpd00005[c0]
rxn02988_c0	<=	c0	TBepi4163.genome.CDS.2589	quinolinate synthase_c0	Unknown	Unknown	None	(1) cpd02333[c0] + (1) cpd00067[c0] + (2) cpd00001[c0] + (1) cpd00009[c0] <= (1) cpd03470[c0] + (1) cpd00095[c0]
rxn05460_c0	=>	c0	(TBepi4163.genome.CDS.1836) and (TBepi4163.genome.CDS.1598)	3-Oxooctodecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11476[c0] + (1) cpd11492[c0] => (1) cpd11493[c0] + (1) cpd00011[c0] + (1) cpd11570[c0]
